5,2.4329e+05,11,0,0,14,8,8,5,11,2,40,1,5,1
21,1.7559e+05,12,0,0,39,5,10,3,4,1,40,2,5,2
36,2.3537e+05,3,0,0,55,5,6,1,8,5,40,1,3,1
29,1.0184e+05,9,0,0,37,5,16,1,14,2,40,1,5,1
6,1.1913e+05,8,0,0,34,5,12,3,9,6,40,1,5,1
23,2.6447e+05,13,0,0,59,5,13,3,11,6,40,1,5,2
37,2.3249e+05,8,0,0,39,5,12,5,2,3,40,1,5,1
22,2.7105e+05,12,7298,0,39,6,10,3,5,1,40,2,5,2
18,1.8221e+05,12,0,0,54,5,10,3,13,1,40,2,5,1
22,1.5421e+05,8,0,0,39,3,12,1,7,2,40,2,5,2
14,2.1863e+05,9,0,0,54,5,16,5,2,2,40,1,5,1
16,1.2514e+05,8,0,0,44,6,12,3,13,1,36,2,2,1
8,3.5142e+05,8,0,0,39,5,12,3,7,1,40,2,5,1
32,18979,8,0,0,34,5,12,1,2,2,40,1,5,1
39,1.1817e+05,12,0,0,39,2,10,3,11,1,40,2,5,2
10,2.3803e+05,4,0,0,39,5,7,3,12,1,14,2,5,1
17,42565,12,0,1590,49,5,10,5,5,2,40,2,5,1
7,1.985e+05,12,0,0,39,5,10,5,10,2,11,1,5,1
6,87114,9,0,0,24,1,16,5,1,5,40,1,1,1
34,62499,9,0,0,39,3,16,7,2,2,40,1,5,1
46,1.8056e+05,12,0,0,9,5,10,1,9,2,40,1,5,1
3,2.0321e+05,4,0,0,39,5,7,5,5,3,27,1,5,1
15,2.84e+05,12,0,0,39,5,10,3,13,1,40,2,5,1
18,1.0023e+05,8,0,0,39,5,12,7,9,4,40,1,5,1
12,3.5666e+05,9,0,0,39,5,16,3,7,1,1,2,5,2
23,2.6536e+05,9,0,0,34,5,16,3,2,1,40,2,5,2
14,2.8281e+05,9,0,0,39,5,16,1,14,4,40,1,3,1
7,3.9436e+05,8,0,0,49,5,12,5,13,5,40,1,5,1
39,1.3427e+05,8,0,0,39,5,12,6,2,3,40,1,3,1
26,60506,9,5178,0,39,5,16,3,4,1,40,2,3,2
22,1.7888e+05,8,0,0,54,5,12,6,4,5,40,2,5,1
17,2.1416e+05,9,0,0,39,3,16,3,12,1,40,2,5,2
27,99198,5,0,0,49,7,1,5,4,4,40,2,5,1
16,1.3787e+05,9,0,0,39,5,16,3,4,1,40,2,5,1
28,2.1317e+05,12,0,0,49,7,10,3,5,1,40,2,5,2
17,1.6709e+05,8,0,0,39,5,12,3,5,6,40,1,3,1
16,1.0248e+05,9,0,0,39,5,16,1,9,2,40,1,5,1
38,3.0905e+05,9,0,0,39,2,16,3,2,1,40,2,5,2
9,2.2711e+05,12,0,0,17,5,10,5,13,4,40,2,5,1
1,27244,7,0,0,31,5,3,5,9,4,40,1,5,1
5,1.8348e+05,12,0,0,29,5,10,5,7,4,40,2,5,1
17,2.9029e+05,8,0,0,35,5,12,3,9,1,40,2,3,1
47,1.134e+05,8,0,0,39,5,12,3,4,1,40,2,5,1
28,1.2838e+05,11,0,0,54,5,8,1,15,2,40,2,5,1
20,3.053e+05,8,0,0,39,6,12,3,4,1,40,2,5,1
5,1.0707e+05,12,0,0,39,5,10,5,5,4,40,1,2,1
9,1.0621e+05,8,0,0,59,5,12,3,4,1,40,2,5,1
3,2.4519e+05,9,0,0,19,5,16,5,13,4,40,1,3,1
13,1.7331e+05,12,0,0,39,8,10,5,5,4,40,1,5,1
30,1.2923e+05,15,0,0,59,5,11,3,11,1,40,2,5,2
41,2.8771e+05,6,3674,0,39,5,2,1,2,2,40,1,5,1
5,80846,9,1055,0,19,5,16,5,9,2,4,2,2,1
2,40087,9,0,0,19,5,16,5,9,4,40,2,5,1
24,97627,8,15024,0,49,5,12,3,13,6,10,1,5,2
38,1.6743e+05,5,0,0,17,7,1,3,4,1,40,2,5,1
40,1.9192e+05,3,3103,0,39,5,6,3,4,1,40,2,5,2
9,24738,9,0,0,77,7,16,3,6,1,40,2,5,1
17,1.2571e+05,12,0,0,34,5,10,5,13,4,40,1,5,1
7,2.5418e+05,10,0,0,39,5,9,5,8,4,40,2,5,1
39,2.3293e+05,15,0,0,49,5,11,3,11,1,40,2,5,1
26,2.8523e+05,14,0,0,59,7,15,3,11,1,40,2,5,2
29,33078,14,0,2824,39,5,15,1,11,2,40,2,5,2
22,2.3573e+05,10,5178,0,39,5,9,3,8,1,40,2,5,2
39,94438,8,0,0,39,5,12,1,2,2,40,1,5,1
2,1.6008e+05,6,0,0,19,5,2,5,15,4,40,2,5,1
49,2.1053e+05,9,0,0,34,1,16,1,1,3,40,1,5,1
59,1.8766e+05,12,20051,0,49,5,10,3,2,1,40,2,5,2
41,4.8497e+05,12,0,0,39,2,10,3,5,1,40,2,3,2
3,6.4129e+05,9,0,0,32,5,16,5,9,4,9,2,5,1
39,2.4629e+05,13,0,0,49,5,13,3,5,1,40,2,5,2
6,97843,9,0,0,39,8,16,5,9,4,40,2,5,1
27,2.184e+05,8,0,0,54,7,12,3,15,1,40,2,5,1
53,2.5655e+05,10,0,0,23,7,9,3,6,1,40,2,5,2
0,3.3504e+05,5,0,0,19,5,1,5,13,4,40,1,5,1
11,3.7583e+05,1,0,0,76,5,4,5,6,5,27,2,5,1
26,1.0438e+05,14,0,0,34,7,15,3,11,1,40,2,4,2
6,1.8069e+05,8,0,0,39,5,12,3,7,1,40,2,5,1
24,5.9406e+05,3,0,0,39,5,6,3,15,1,40,2,3,1
6,1.9816e+05,12,0,0,39,5,10,5,11,4,40,1,5,1
7,1.5409e+05,8,0,0,39,7,12,5,4,3,40,2,5,1
9,1.0056e+05,10,0,0,39,5,9,5,14,4,40,2,5,1
15,1.1101e+05,7,0,0,39,5,3,3,8,1,40,2,5,1
6,1.2271e+05,8,0,0,79,5,12,1,9,5,40,1,5,1
14,4.4012e+05,0,0,0,34,5,14,5,9,3,27,1,5,1
12,1.8683e+05,9,0,0,39,5,16,5,2,2,14,1,5,1
30,4.1094e+05,14,0,0,44,5,15,3,5,1,40,2,5,2
18,1.2155e+05,9,0,0,39,5,16,3,8,1,40,2,5,2
24,3.0699e+05,9,0,0,49,5,16,3,13,1,40,2,5,1
29,21509,9,0,0,9,5,16,3,11,1,40,2,5,1
15,2.7033e+05,12,0,0,39,5,10,5,5,2,40,1,5,1
0,83514,6,0,0,17,5,2,5,13,4,40,1,5,1
31,1.3602e+05,13,0,0,39,8,13,1,11,5,40,1,5,1
26,1.2332e+05,13,0,0,49,5,13,1,5,2,40,1,5,2
28,54716,9,0,0,49,6,16,3,8,1,40,2,5,1
17,78329,8,0,0,49,7,12,6,5,2,40,2,5,1
38,1.2305e+05,12,0,0,39,5,10,3,11,1,4,2,2,2
20,2.4269e+05,8,0,0,39,5,12,3,7,6,40,1,5,2
53,2.7971e+05,9,20051,0,64,5,16,3,13,1,40,2,5,2
13,3.2863e+05,13,15024,0,59,5,13,3,5,1,40,2,5,2
28,2.1873e+05,12,0,0,39,8,10,1,12,2,40,2,5,1
5,2.0832e+05,9,0,0,24,5,16,5,13,4,40,1,5,1
7,4.4036e+05,8,0,0,39,5,12,3,9,1,40,2,5,1
20,1.7278e+05,12,0,0,19,5,10,5,9,2,34,2,5,1
30,1.3276e+05,8,0,0,39,5,12,3,8,1,6,2,5,2
37,2.7654e+05,8,0,0,39,3,12,3,15,1,40,2,3,1
22,1.1007e+05,12,7688,0,49,6,10,3,5,1,40,2,5,2
43,2.1466e+05,8,0,0,36,5,12,1,2,5,40,1,5,1
22,1.6377e+05,9,0,1848,46,5,16,3,5,1,40,2,5,2
10,3.8762e+05,8,0,0,49,6,12,5,4,3,27,2,5,1
6,1.9774e+05,9,0,0,19,3,16,5,2,4,40,1,5,1
27,2.0318e+05,12,0,0,6,5,10,6,8,5,40,1,3,1
17,1.9077e+05,12,0,0,26,5,10,3,2,1,40,2,5,1
22,38815,8,0,0,39,5,12,3,15,1,40,2,5,2
31,1.8819e+05,9,0,0,39,7,16,3,4,1,40,2,5,1
38,1.9347e+05,15,0,0,39,5,11,5,11,2,40,2,5,1
6,1.0548e+05,12,0,0,39,5,10,3,13,1,40,2,5,1
10,21988,10,0,1876,35,5,9,5,11,2,3,1,5,1
17,2.2458e+05,8,0,0,44,5,12,3,9,1,40,2,5,1
18,1.2749e+05,10,0,0,19,1,9,3,1,6,40,1,5,2
7,2.1633e+05,6,0,0,39,5,2,5,8,5,40,1,5,1
44,2.147e+05,9,0,0,39,1,16,4,1,2,40,2,5,1
18,36494,8,0,0,34,5,12,3,6,1,40,2,5,1
16,46020,10,0,0,39,5,9,3,4,1,40,2,5,1
19,86861,9,0,1887,39,5,16,3,8,1,40,2,5,2
2,1.8946e+05,9,0,0,25,5,16,5,9,4,40,1,5,1
12,1.0784e+05,12,0,1848,39,5,10,3,5,1,40,2,5,2
14,1.5131e+05,8,0,0,44,5,12,5,13,2,40,1,5,1
6,1.2107e+05,9,0,0,14,5,16,5,2,4,40,2,5,1
19,1.0996e+05,9,0,0,39,5,16,3,4,1,40,2,5,1
31,1.7389e+05,12,0,0,44,5,10,3,5,1,40,2,5,2
28,99096,9,0,0,64,5,16,3,5,1,40,2,5,1
47,1.2086e+05,8,0,0,15,5,12,3,15,1,40,2,5,1
8,3.8683e+05,2,0,0,39,5,5,3,9,1,27,2,5,1
19,2.2613e+05,10,0,0,49,5,9,3,13,1,40,2,5,2
10,1.4887e+05,8,0,0,39,5,12,3,9,1,40,2,5,1
19,21698,10,0,0,41,5,9,5,2,2,40,2,5,2
11,2.1842e+05,8,0,0,39,1,12,5,1,2,40,2,3,1
1,2.9951e+05,7,0,0,19,5,3,5,13,4,40,1,3,1
26,2.0441e+05,9,0,0,31,5,16,3,12,1,40,2,4,1
5,5.2274e+05,9,0,0,14,5,16,5,15,5,40,2,3,1
0,2.6613e+05,6,0,0,14,5,2,5,9,4,40,2,5,1
14,1.0422e+05,8,0,0,47,5,12,3,8,1,40,2,5,1
16,20832,11,0,0,39,5,8,3,12,1,40,2,5,1
22,5.413e+05,8,0,1848,39,5,12,3,4,1,40,2,5,2
22,1.7605e+05,8,0,0,39,7,12,3,6,1,40,2,5,1
16,1.8676e+05,12,0,0,39,5,10,5,13,2,40,1,5,1
26,83617,11,0,0,39,2,8,3,11,6,40,1,3,1
17,1.0662e+05,8,0,0,39,5,12,6,8,2,40,1,5,1
39,1.5205e+05,8,0,0,14,5,12,3,13,6,40,1,5,1
9,87840,11,0,0,29,5,8,1,15,5,40,1,5,1
11,1.2561e+05,8,0,0,39,5,12,3,8,6,40,1,5,1
23,1.3682e+05,8,0,0,39,5,12,3,4,1,40,2,5,1
32,2.031e+05,12,0,0,47,5,10,3,8,1,40,2,3,1
32,1.0932e+05,12,0,0,39,5,10,3,5,1,40,2,5,1
7,20665,12,0,0,34,3,10,5,11,2,40,2,5,1
21,23985,8,0,0,59,7,12,4,6,5,40,2,5,1
9,1.102e+05,8,4416,0,39,5,12,5,4,2,40,2,5,1
25,91474,8,0,0,47,7,12,3,13,1,40,2,5,1
5,25647,9,0,0,24,5,16,5,13,2,40,2,5,1
32,1.0436e+05,12,15024,0,34,5,10,3,5,6,40,1,5,2
24,81828,14,0,0,59,6,15,3,11,1,40,2,5,2
24,1.9378e+05,9,0,0,39,5,16,3,8,1,40,2,5,1
20,3.88e+05,13,0,1887,14,7,13,3,11,6,40,1,5,2
15,1.8617e+05,8,0,0,39,5,12,3,6,6,40,1,5,1
6,1.6983e+05,9,0,0,39,5,16,5,2,4,40,2,5,1
1,2.1593e+05,8,0,0,19,5,12,5,7,4,40,2,5,1
15,2.1098e+05,13,0,0,47,3,13,3,11,1,40,2,5,1
21,2.6294e+05,12,7688,0,39,6,10,3,13,1,40,2,5,2
43,4.7893e+05,8,0,0,29,5,12,7,13,2,40,1,5,1
40,1.984e+05,8,0,0,14,5,12,3,11,1,40,2,5,1
22,64482,9,0,0,59,5,16,1,2,2,40,1,5,1
18,54798,8,0,0,39,5,12,3,9,1,4,2,2,1
33,74978,8,0,0,54,1,12,3,1,1,40,2,5,2
13,1.5605e+05,8,0,0,29,5,12,3,13,6,40,1,5,1
13,1.6242e+05,6,0,0,39,5,2,3,8,1,40,2,3,1
39,1.9345e+05,1,0,0,39,5,4,6,8,5,40,2,5,1
8,15126,12,0,0,39,5,10,1,13,2,40,1,5,1
43,1.5011e+05,9,0,0,1,1,16,3,1,1,40,2,5,1
38,1.438e+05,9,0,0,39,5,16,7,2,5,40,1,5,1
16,1.0666e+05,12,0,0,39,5,10,3,5,6,40,1,5,2
35,74920,8,0,0,37,5,12,1,9,2,40,1,5,1
35,2.5184e+05,9,0,0,39,5,16,1,13,2,40,1,5,1
14,1.1749e+05,12,0,0,64,5,10,3,13,1,40,2,5,1
23,88166,9,0,0,39,5,16,5,4,2,40,2,5,1
36,1.2454e+05,6,0,0,29,6,2,7,5,2,40,1,5,1
15,1.7064e+05,13,0,0,39,7,13,5,11,2,40,2,5,1
26,1.5115e+05,12,0,0,54,3,10,3,12,1,40,2,5,2
25,2.455e+05,6,0,0,14,1,2,3,1,1,40,2,5,1
16,1.3537e+05,10,0,0,59,3,9,3,11,1,40,2,5,1
19,2.4497e+05,10,0,0,98,7,9,3,6,1,40,2,5,1
15,1.4696e+05,13,0,0,49,8,13,3,11,1,40,2,5,1
28,1.4816e+05,8,0,0,54,5,12,3,13,1,40,2,5,2
11,70625,8,0,0,39,5,12,3,15,1,40,2,5,1
10,1.1943e+05,12,0,1485,49,5,10,3,5,1,40,2,5,2
36,1.0247e+05,13,15024,0,64,5,13,3,5,1,40,2,5,2
42,49013,12,0,0,39,2,10,4,5,2,40,1,5,1
23,41221,12,0,0,39,5,10,1,4,4,40,1,5,1
36,1.8271e+05,2,0,0,44,5,5,3,4,1,23,2,5,1
15,1.3708e+05,12,0,0,39,5,10,3,11,1,40,2,5,2
53,90325,9,0,0,79,5,16,1,9,2,40,2,5,1
32,71337,11,2597,0,39,5,8,6,2,2,40,1,5,1
10,11655,8,0,0,39,5,12,5,7,3,40,2,1,1
23,1.1318e+05,8,0,0,39,5,12,3,7,1,40,2,5,1
35,1.9017e+05,8,0,0,42,2,12,1,2,2,40,1,5,1
29,97886,9,7688,0,39,5,16,3,4,1,40,2,5,2
5,1.0296e+05,11,0,0,39,5,8,3,11,6,40,1,5,1
7,1.4891e+05,12,0,0,24,5,10,5,11,2,40,2,5,1
15,1.8272e+05,8,0,0,39,5,12,3,4,1,40,2,5,1
1,57736,6,0,0,14,5,2,5,9,4,40,2,5,1
5,3.3967e+05,9,0,0,37,5,16,5,2,4,40,1,5,1
7,3.6419e+05,12,0,0,34,5,10,3,13,1,40,2,5,1
31,1.6225e+05,6,0,0,39,1,2,6,1,5,40,2,5,1
41,2.466e+05,12,0,0,59,6,10,3,11,1,40,2,5,2
17,46020,8,0,1573,39,5,12,3,4,1,40,2,5,1
22,39902,8,0,0,39,7,12,3,5,1,40,2,5,1
47,68107,8,0,0,3,1,12,7,1,2,40,1,5,1
1,1.7324e+05,8,0,0,32,5,12,5,13,4,40,1,5,1
14,1.7202e+05,9,0,0,39,5,16,1,4,2,40,2,5,1
0,3.1927e+05,7,0,0,29,5,3,5,2,4,40,1,5,1
9,2.8409e+05,8,0,0,39,1,12,1,1,4,40,1,5,1
28,2.4436e+05,8,0,0,39,5,12,3,8,1,40,2,3,1
29,3.4781e+05,12,15024,0,59,5,10,3,5,1,40,2,5,2
6,2.0226e+05,12,0,0,39,5,10,5,7,2,40,2,5,1
4,1.6125e+05,9,0,0,39,8,16,5,11,4,8,1,5,1
31,1.8224e+05,9,0,0,39,5,16,3,13,6,40,1,5,1
32,93674,9,0,0,40,2,16,3,2,1,40,2,5,2
46,1.5824e+05,12,0,0,44,1,10,3,1,6,40,1,3,1
37,2.1699e+05,8,0,0,39,5,12,3,4,1,40,2,3,2
21,2.9331e+05,8,0,0,39,5,12,5,15,5,40,2,5,1
26,1.213e+05,9,0,0,39,5,16,3,8,1,40,2,5,1
16,73347,9,0,0,39,8,16,3,2,6,40,1,5,1
34,90778,12,7298,0,39,8,10,3,12,1,40,2,5,2
18,3.0755e+05,8,0,0,59,5,12,1,4,2,40,2,5,1
6,4.2566e+05,8,0,0,39,5,12,3,8,1,40,2,5,1
32,38189,8,0,0,39,5,12,3,5,1,40,2,5,1
12,1.4748e+05,8,3325,0,39,5,12,5,8,2,8,2,5,1
4,2.8387e+05,8,0,0,34,5,12,5,4,4,40,2,5,1
38,1.6393e+05,12,0,0,39,5,10,3,8,1,20,2,2,1
5,1.8244e+05,12,0,0,9,5,10,5,2,4,40,1,5,1
21,80921,12,0,1902,64,7,10,3,5,1,40,2,2,2
38,2.0466e+05,8,2885,0,39,1,12,3,1,6,40,1,5,1
42,83550,10,0,0,54,6,9,3,5,1,40,2,5,2
1,17297,6,0,0,39,7,2,5,4,4,40,2,5,1
10,1.7056e+05,8,0,0,39,5,12,1,9,5,40,2,5,1
37,1.323e+05,9,0,0,39,5,16,3,13,6,40,1,5,2
44,31619,8,0,0,39,5,12,1,9,2,40,2,3,1
26,4.7117e+05,4,0,0,39,5,7,3,5,1,27,2,5,1
13,82128,9,0,0,29,5,16,1,15,2,40,2,5,1
30,15339,8,0,0,64,5,12,5,13,2,40,1,5,2
19,96008,8,0,0,23,5,12,7,9,5,40,1,5,1
9,1.6964e+05,12,0,0,44,5,10,3,11,6,40,1,5,2
15,1.8812e+05,8,0,0,39,5,12,5,5,2,5,2,5,1
50,77061,12,0,0,39,5,10,3,11,1,40,2,5,2
18,1.552e+05,12,0,0,59,5,10,3,5,1,40,2,5,1
28,1.7728e+05,12,0,0,41,5,10,3,13,6,40,1,5,2
34,43222,8,0,0,39,5,12,3,4,1,40,2,3,1
9,3.2371e+05,8,0,0,37,5,12,5,13,2,40,1,5,1
7,3.1268e+05,11,0,0,29,5,8,5,2,2,40,2,5,1
27,2.1767e+05,11,0,0,39,5,8,7,2,5,40,1,5,1
9,2.0839e+05,2,0,0,39,5,5,5,7,4,7,1,3,1
8,24699,12,0,0,49,5,10,5,11,2,40,1,5,1
0,1.0526e+05,5,0,0,11,5,1,5,13,3,40,1,3,1
21,4.6032e+05,12,0,0,34,5,10,3,9,1,27,2,5,1
14,2.4665e+05,8,0,0,79,5,12,4,9,2,23,1,5,1
1,1.4322e+05,6,0,0,19,5,2,5,9,4,40,2,5,1
27,76887,12,0,0,79,7,10,3,11,1,40,2,5,1
15,1.7471e+05,8,0,0,39,3,12,3,15,1,40,2,5,1
20,1.5549e+05,8,0,0,51,5,12,3,15,1,40,2,5,1
13,1.193e+05,10,0,0,59,7,9,5,4,4,40,2,5,1
20,1.9855e+05,10,0,0,37,5,9,1,11,5,40,1,5,1
42,64575,2,99999,0,39,6,5,3,5,1,4,2,2,2
25,1.7645e+05,12,7688,0,39,6,10,3,5,1,40,2,5,2
10,1.4869e+05,8,0,0,49,5,12,3,4,1,40,2,5,1
9,23632,8,0,0,39,5,12,3,13,1,40,2,5,1
4,3.2913e+05,9,0,0,14,8,16,5,2,2,40,1,5,1
6,15596,9,0,0,65,5,16,5,6,2,40,2,5,1
21,1.543e+05,12,0,0,54,5,10,1,5,2,40,1,5,1
6,1.0123e+05,8,0,0,39,5,12,5,4,5,40,2,5,1
54,87778,8,0,0,39,8,12,3,4,1,40,2,3,1
14,3.1307e+05,12,0,1902,39,7,10,3,5,6,40,1,5,2
36,81929,14,7298,0,49,6,15,3,11,1,38,2,2,2
17,1.6418e+05,12,0,0,37,5,10,5,13,2,40,2,5,1
9,2.3517e+05,12,5178,0,41,5,10,3,13,6,40,1,5,2
17,74924,13,0,0,59,7,13,3,6,1,40,2,5,1
23,1.3037e+05,10,0,0,44,5,9,3,4,1,40,2,3,1
22,2.1226e+05,11,0,0,39,5,8,3,4,1,40,2,5,2
22,1.6265e+05,12,0,0,39,5,10,5,11,2,40,2,5,1
35,2.0406e+05,12,0,0,54,8,10,7,5,5,40,1,5,1
14,49023,5,0,0,39,5,1,5,9,2,40,2,5,1
10,2.0061e+05,9,0,0,39,5,16,5,4,2,40,2,5,1
34,1.8878e+05,8,0,0,39,5,12,3,9,3,24,1,3,1
2,1.603e+05,9,0,0,49,1,16,5,1,4,40,2,5,1
6,20731,8,0,0,39,5,12,5,4,2,40,2,5,1
28,2.2907e+05,8,0,0,47,5,12,3,7,1,40,2,5,2
28,85807,8,0,0,59,5,12,3,13,1,40,2,5,1
52,77192,9,0,0,13,7,16,7,6,2,40,1,5,1
17,3.6751e+05,13,0,0,39,5,13,3,5,1,40,2,5,2
6,48046,8,0,0,39,5,12,5,8,4,40,2,5,1
4,1.5159e+05,9,0,0,39,5,16,5,13,4,1,2,5,1
15,52993,15,0,0,39,7,11,3,5,1,40,2,5,1
23,2.0173e+05,12,0,0,36,5,10,5,9,2,40,2,5,1
48,1.6455e+05,13,7978,0,39,7,13,4,11,2,40,1,5,1
38,1.5679e+05,9,0,0,19,5,16,1,9,2,40,1,5,1
58,18910,8,0,0,19,3,12,1,2,2,40,1,5,1
14,1.1075e+05,9,0,0,12,8,16,5,14,2,40,2,5,1
24,3.6324e+05,12,0,0,39,7,10,3,2,6,40,1,5,2
16,99282,13,0,1902,44,5,13,3,5,1,12,2,5,2
12,2.7301e+05,11,0,0,39,5,8,5,2,5,40,1,3,1
23,4.163e+05,8,3464,0,19,1,12,3,1,6,40,1,3,1
36,1.387e+05,9,3137,0,39,5,16,3,8,1,40,2,5,1
15,1.5196e+05,8,0,0,59,5,12,3,14,1,40,2,5,2
1,2.3964e+05,6,0,0,14,5,2,5,13,4,40,1,5,1
25,8524,8,0,0,74,5,12,1,4,2,40,2,5,2
1,1.2627e+05,6,0,0,39,5,2,5,7,4,40,2,5,1
23,1.313e+05,13,0,0,49,5,13,7,13,4,40,1,2,1
32,1.3057e+05,8,0,0,39,8,12,3,11,1,40,2,5,2
26,1.1593e+05,2,0,0,39,5,5,3,8,6,41,1,2,2
23,1.0313e+05,11,0,0,64,6,8,3,5,1,40,2,5,2
21,1.4791e+05,8,0,2051,43,5,12,3,4,1,40,2,5,1
12,5.9383e+05,12,0,0,39,5,10,1,5,2,40,1,5,1
10,2.7686e+05,8,0,0,39,5,12,5,8,4,40,1,5,1
8,1.7047e+05,12,0,0,44,6,10,5,13,2,40,2,5,2
20,1.8409e+05,8,0,0,39,5,12,3,4,1,40,2,5,2
44,1.6893e+05,12,0,1848,39,5,10,3,11,1,40,2,5,2
7,1.0129e+05,9,0,0,39,5,16,5,13,2,40,2,5,1
7,80324,12,0,0,44,5,10,5,5,4,40,2,5,1
30,1.5487e+05,8,4650,0,39,5,12,1,8,2,40,2,5,1
9,2.473e+05,9,0,0,23,5,16,5,13,2,40,2,5,1
35,1.7805e+05,8,0,0,24,7,12,1,6,2,40,2,5,1
48,1.4298e+05,8,0,0,39,5,12,3,5,1,40,2,5,2
32,2.8616e+05,14,0,1977,59,3,15,3,11,6,40,1,5,2
47,46860,15,0,1902,59,6,11,3,5,1,40,2,5,2
28,1.9104e+05,9,0,0,37,3,16,1,2,2,40,1,5,1
28,1.9499e+05,12,0,0,49,5,10,3,5,1,40,2,5,2
18,2.6066e+05,12,0,0,39,5,10,1,15,2,40,2,5,1
24,2.9548e+05,8,0,0,39,3,12,3,12,1,40,2,5,1
2,2.636e+05,6,0,0,39,5,2,5,7,4,27,2,5,1
12,65475,8,0,0,44,5,12,3,2,1,40,2,5,1
26,2.3052e+05,8,0,0,39,5,12,6,7,2,40,2,5,1
30,94946,15,0,0,34,7,11,3,11,1,40,2,5,2
18,95855,13,0,0,49,5,13,3,5,1,40,2,5,2
17,74933,13,0,1887,49,5,13,3,5,1,40,2,5,2
18,44067,10,0,0,39,5,9,3,9,1,34,2,5,1
11,1.9866e+05,11,0,0,34,5,8,3,2,6,15,1,3,1
28,2.5223e+05,12,0,0,39,5,10,1,2,2,31,1,2,1
6,3.8662e+05,12,0,0,39,5,10,3,11,6,40,1,5,1
7,39977,9,0,0,39,3,16,5,2,2,40,2,5,1
22,1.7764e+05,8,0,0,59,7,12,3,5,1,40,2,5,2
38,1.6607e+05,4,10520,0,59,5,7,1,8,2,40,2,5,2
28,93146,8,0,0,38,5,12,1,6,5,40,1,3,1
54,2.716e+05,8,0,1816,39,1,12,4,1,2,40,2,3,1
45,1.4778e+05,8,0,0,43,8,12,3,15,1,40,2,5,1
48,1.1168e+05,12,0,0,39,5,10,7,9,2,40,1,5,1
33,2.9198e+05,11,0,0,39,5,8,1,2,2,40,2,2,1
13,1.8977e+05,12,0,0,41,5,10,3,5,1,40,2,5,2
21,1.7849e+05,11,0,0,39,5,8,1,4,5,40,1,5,1
5,49565,8,0,0,39,5,12,5,9,2,40,1,5,1
10,1.3185e+05,12,0,0,49,5,10,3,5,3,40,2,5,1
44,1.3734e+05,9,0,0,39,5,16,1,9,2,40,2,3,1
20,3.4647e+05,6,5013,0,39,5,2,3,4,1,40,2,5,1
18,73514,8,0,0,39,5,12,1,2,2,40,1,5,1
36,93193,12,0,2415,39,7,10,3,5,1,40,2,5,2
28,1.9482e+05,11,0,2080,39,2,8,1,2,5,31,2,2,1
6,2.9636e+05,10,0,1887,39,5,9,3,14,1,40,2,5,2
38,2.7468e+05,5,0,0,44,3,1,3,4,1,40,2,5,1
38,1.5205e+05,8,0,0,15,5,12,6,9,2,40,1,5,1
29,15384,8,0,0,27,5,12,5,9,2,40,1,5,1
43,1.6596e+05,9,0,1887,39,5,16,3,2,1,40,2,5,2
9,1.9099e+05,14,2463,0,49,8,15,5,11,2,20,2,2,1
24,57048,8,0,0,44,5,12,3,4,1,40,2,5,2
18,2.962e+05,12,0,0,49,5,10,3,13,1,40,2,3,1
12,1.6537e+05,9,0,0,44,5,16,5,5,2,40,2,5,1
27,3.1011e+05,6,0,0,29,5,2,6,9,5,40,1,3,1
46,2.6014e+05,10,0,0,39,6,9,3,5,1,40,2,5,2
24,2.3984e+05,9,0,0,19,1,16,7,1,5,40,1,3,1
38,1.8511e+05,13,0,0,39,8,13,3,11,1,40,2,5,1
23,38239,7,0,0,39,5,3,1,4,2,40,2,5,1
6,70604,9,0,0,15,5,16,5,2,4,40,1,5,1
31,1.3736e+05,9,1506,0,39,5,16,6,4,5,17,2,5,1
37,1.1258e+05,9,0,0,34,7,16,1,13,2,40,1,5,1
3,1.0494e+05,9,0,0,14,5,16,5,14,4,40,2,5,1
2,3.3876e+05,9,0,0,39,5,16,5,2,4,34,1,5,1
3,3.2901e+05,9,0,0,39,5,16,5,12,4,40,2,5,1
26,1.287e+05,12,0,0,44,6,10,3,13,3,20,2,2,1
17,1.4401e+05,8,0,0,39,8,12,5,7,2,40,2,3,1
19,2.3416e+05,9,0,0,59,5,16,3,5,1,40,2,5,2
34,87031,7,0,0,49,5,3,1,15,5,40,2,5,1
0,81226,6,0,0,14,5,2,5,13,4,40,1,5,1
31,1.7721e+05,6,0,0,39,5,2,1,2,2,40,2,5,1
19,1.7888e+05,8,0,0,49,5,12,5,13,2,40,2,5,1
19,1.0385e+05,8,0,0,39,5,12,3,11,1,2,2,2,1
19,1.1729e+05,11,0,0,59,5,8,3,13,1,40,2,5,2
35,1.0683e+05,8,0,0,39,5,12,3,8,1,40,2,5,1
24,1.5801e+05,10,0,0,42,5,9,1,11,5,40,1,5,1
0,47831,5,0,0,9,7,1,5,2,4,40,2,5,1
3,1.7342e+05,9,0,0,19,5,16,5,13,2,40,1,5,1
51,16955,8,0,0,11,1,12,7,1,2,40,1,5,1
28,3.1633e+05,9,0,0,54,6,16,3,5,1,40,2,5,2
6,40960,4,0,0,39,5,7,6,9,2,40,2,5,1
20,1.6168e+05,6,0,0,39,5,2,6,13,5,40,1,3,1
12,3.3832e+05,5,0,0,37,1,1,5,1,4,40,1,5,1
30,2.7554e+05,12,0,0,39,5,10,3,5,6,40,1,5,2
